"city","origin_zip","origin_county","origin_state","origin_zip_lat","origin_zip_long"
"Detroit_MI",48017,"Oakland County","MI",42.54,-83.15
"Detroit_MI",48021,"Macomb County","MI",42.47,-82.94
"Detroit_MI",48022,"St. Clair County","MI",43.03,-82.81
"Detroit_MI",48023,"St. Clair County","MI",42.69,-82.67
"Detroit_MI",48025,"Oakland County","MI",42.52,-83.26
"Detroit_MI",48026,"Macomb County","MI",42.54,-82.95
"Detroit_MI",48027,"St. Clair County","MI",42.94,-82.68
"Detroit_MI",48028,"St. Clair County","MI",42.58,-82.62
"Detroit_MI",48030,"Oakland County","MI",42.46,-83.1
"Detroit_MI",48032,"St. Clair County","MI",43.14,-82.59
"Detroit_MI",48033,"Oakland County","MI",42.47,-83.29
"Detroit_MI",48034,"Oakland County","MI",42.5,-83.29
"Detroit_MI",48035,"Macomb County","MI",42.55,-82.92
"Detroit_MI",48036,"Macomb County","MI",42.6,-82.91
"Detroit_MI",48038,"Macomb County","MI",42.6,-82.93
"Detroit_MI",48039,"St. Clair County","MI",42.69,-82.55
"Detroit_MI",48040,"St. Clair County","MI",42.91,-82.48
"Detroit_MI",48041,"St. Clair County","MI",42.94,-82.8
"Detroit_MI",48042,"Macomb County","MI",42.67,-82.92
"Detroit_MI",48043,"Macomb County","MI",42.6,-82.88
"Detroit_MI",48044,"Macomb County","MI",42.65,-82.93
"Detroit_MI",48045,"Macomb County","MI",42.59,-82.82
"Detroit_MI",48047,"Macomb County","MI",42.68,-82.78
"Detroit_MI",48048,"Macomb County","MI",42.74,-82.8
"Detroit_MI",48049,"St. Clair County","MI",43.04,-82.58
"Detroit_MI",48050,"Macomb County","MI",42.79,-82.8
"Detroit_MI",48051,"Macomb County","MI",42.68,-82.81
"Detroit_MI",48054,"St. Clair County","MI",42.77,-82.54
"Detroit_MI",48059,"St. Clair County","MI",43.1,-82.5
"Detroit_MI",48060,"St. Clair County","MI",42.99,-82.47
"Detroit_MI",48062,"Macomb County","MI",42.85,-82.8
"Detroit_MI",48063,"St. Clair County","MI",42.86,-82.68
"Detroit_MI",48064,"St. Clair County","MI",42.77,-82.67
"Detroit_MI",48065,"Macomb County","MI",42.84,-83.04
"Detroit_MI",48066,"Macomb County","MI",42.51,-82.94
"Detroit_MI",48067,"Oakland County","MI",42.49,-83.14
"Detroit_MI",48069,"Oakland County","MI",42.47,-83.14
"Detroit_MI",48070,"Oakland County","MI",42.48,-83.17
"Detroit_MI",48071,"Oakland County","MI",42.51,-83.11
"Detroit_MI",48072,"Oakland County","MI",42.5,-83.18
"Detroit_MI",48073,"Oakland County","MI",42.52,-83.16
"Detroit_MI",48074,"St. Clair County","MI",42.95,-82.56
"Detroit_MI",48075,"Oakland County","MI",42.46,-83.23
"Detroit_MI",48076,"Oakland County","MI",42.5,-83.23
"Detroit_MI",48079,"St. Clair County","MI",42.86,-82.55
"Detroit_MI",48080,"Macomb County","MI",42.47,-82.9
"Detroit_MI",48081,"Macomb County","MI",42.49,-82.9
"Detroit_MI",48082,"Macomb County","MI",42.52,-82.88
"Detroit_MI",48083,"Oakland County","MI",42.56,-83.12
"Detroit_MI",48084,"Oakland County","MI",42.56,-83.18
"Detroit_MI",48085,"Oakland County","MI",42.6,-83.12
"Detroit_MI",48088,"Macomb County","MI",42.52,-82.98
"Detroit_MI",48089,"Macomb County","MI",42.47,-83
"Detroit_MI",48091,"Macomb County","MI",42.47,-83.05
"Detroit_MI",48092,"Macomb County","MI",42.51,-83.06
"Detroit_MI",48093,"Macomb County","MI",42.51,-83.02
"Detroit_MI",48094,"Macomb County","MI",42.74,-83.04
"Detroit_MI",48095,"Macomb County","MI",42.78,-83.04
"Detroit_MI",48096,"Macomb County","MI",42.76,-82.92
"Detroit_MI",48097,"St. Clair County","MI",43.1,-82.8
"Detroit_MI",48098,"Oakland County","MI",42.6,-83.18
"Detroit_MI",48101,"Wayne County","MI",42.26,-83.21
"Detroit_MI",48103,"Washtenaw County","MI",42.3,-83.9
"Detroit_MI",48104,"Washtenaw County","MI",42.27,-83.71
"Detroit_MI",48105,"Washtenaw County","MI",42.3,-83.7
"Detroit_MI",48108,"Washtenaw County","MI",42.22,-83.73
"Detroit_MI",48109,"Washtenaw County","MI",42.28,-83.72
"Detroit_MI",48111,"Wayne County","MI",42.2,-83.5
"Detroit_MI",48114,"Livingston County","MI",42.58,-83.75
"Detroit_MI",48116,"Livingston County","MI",42.5,-83.77
"Detroit_MI",48117,"Monroe County","MI",42,-83.4
"Detroit_MI",48118,"Washtenaw County","MI",42.3,-84
"Detroit_MI",48120,"Wayne County","MI",42.3,-83.18
"Detroit_MI",48122,"Wayne County","MI",42.28,-83.18
"Detroit_MI",48124,"Wayne County","MI",42.3,-83.25
"Detroit_MI",48125,"Wayne County","MI",42.29,-83.26
"Detroit_MI",48126,"Wayne County","MI",42.33,-83.2
"Detroit_MI",48127,"Wayne County","MI",42.33,-83.27
"Detroit_MI",48128,"Wayne County","MI",42.32,-83.27
"Detroit_MI",48130,"Washtenaw County","MI",42.35,-83.9
"Detroit_MI",48131,"Monroe County","MI",42,-83.7
"Detroit_MI",48133,"Monroe County","MI",41.79,-83.49
"Detroit_MI",48134,"Wayne County","MI",42.11,-83.3
"Detroit_MI",48135,"Wayne County","MI",42.33,-83.34
"Detroit_MI",48137,"Livingston County","MI",42.5,-84.1
"Detroit_MI",48138,"Wayne County","MI",42.14,-83.15
"Detroit_MI",48139,"Livingston County","MI",42.41,-83.79
"Detroit_MI",48140,"Monroe County","MI",41.89,-83.59
"Detroit_MI",48141,"Wayne County","MI",42.29,-83.31
"Detroit_MI",48144,"Monroe County","MI",41.75,-83.63
"Detroit_MI",48145,"Monroe County","MI",41.85,-83.46
"Detroit_MI",48146,"Wayne County","MI",42.25,-83.18
"Detroit_MI",48150,"Wayne County","MI",42.37,-83.37
"Detroit_MI",48152,"Wayne County","MI",42.42,-83.37
"Detroit_MI",48154,"Wayne County","MI",42.4,-83.38
"Detroit_MI",48157,"Monroe County","MI",41.82,-83.44
"Detroit_MI",48158,"Washtenaw County","MI",42.2,-84
"Detroit_MI",48159,"Monroe County","MI",42,-83.6
"Detroit_MI",48160,"Washtenaw County","MI",42.1,-83.7
"Detroit_MI",48161,"Monroe County","MI",41.9,-83.5
"Detroit_MI",48162,"Monroe County","MI",42,-83.4
"Detroit_MI",48164,"Wayne County","MI",42.13,-83.4
"Detroit_MI",48165,"Oakland County","MI",42.5,-83.62
"Detroit_MI",48166,"Monroe County","MI",42,-83.3
"Detroit_MI",48167,"Oakland County","MI",42.4,-83.5
"Detroit_MI",48168,"Wayne County","MI",42.4,-83.53
"Detroit_MI",48169,"Livingston County","MI",42.5,-83.9
"Detroit_MI",48170,"Wayne County","MI",42.4,-83.5
"Detroit_MI",48173,"Wayne County","MI",42.07,-83.23
"Detroit_MI",48174,"Wayne County","MI",42.2,-83.35
"Detroit_MI",48176,"Washtenaw County","MI",42.1,-83.8
"Detroit_MI",48178,"Oakland County","MI",42.4,-83.7
"Detroit_MI",48179,"Monroe County","MI",42.04,-83.26
"Detroit_MI",48180,"Wayne County","MI",42.23,-83.27
"Detroit_MI",48182,"Monroe County","MI",41.79,-83.59
"Detroit_MI",48183,"Wayne County","MI",42.13,-83.22
"Detroit_MI",48184,"Wayne County","MI",42.28,-83.39
"Detroit_MI",48185,"Wayne County","MI",42.33,-83.37
"Detroit_MI",48186,"Wayne County","MI",42.29,-83.37
"Detroit_MI",48187,"Wayne County","MI",42.33,-83.49
"Detroit_MI",48188,"Wayne County","MI",42.29,-83.49
"Detroit_MI",48189,"Washtenaw County","MI",42.41,-83.79
"Detroit_MI",48190,"Washtenaw County","MI",42.124,-83.601
"Detroit_MI",48191,"Washtenaw County","MI",42.12,-83.57
"Detroit_MI",48192,"Wayne County","MI",42.21,-83.16
"Detroit_MI",48193,"Wayne County","MI",42.17,-83.21
"Detroit_MI",48195,"Wayne County","MI",42.21,-83.2
"Detroit_MI",48197,"Washtenaw County","MI",42.21,-83.62
"Detroit_MI",48198,"Washtenaw County","MI",42.27,-83.6
"Detroit_MI",48201,"Wayne County","MI",42.35,-83.06
"Detroit_MI",48202,"Wayne County","MI",42.38,-83.08
"Detroit_MI",48203,"Wayne County","MI",42.42,-83.1
"Detroit_MI",48204,"Wayne County","MI",42.37,-83.14
"Detroit_MI",48205,"Wayne County","MI",42.43,-82.98
"Detroit_MI",48206,"Wayne County","MI",42.37,-83.11
"Detroit_MI",48207,"Wayne County","MI",42.35,-83
"Detroit_MI",48208,"Wayne County","MI",42.35,-83.09
"Detroit_MI",48209,"Wayne County","MI",42.3,-83.11
"Detroit_MI",48210,"Wayne County","MI",42.34,-83.13
"Detroit_MI",48211,"Wayne County","MI",42.38,-83.05
"Detroit_MI",48212,"Wayne County","MI",42.41,-83.05
"Detroit_MI",48213,"Wayne County","MI",42.4,-82.99
"Detroit_MI",48214,"Wayne County","MI",42.37,-82.98
"Detroit_MI",48215,"Wayne County","MI",42.38,-82.95
"Detroit_MI",48216,"Wayne County","MI",42.33,-83.08
"Detroit_MI",48217,"Wayne County","MI",42.28,-83.15
"Detroit_MI",48218,"Wayne County","MI",42.27,-83.13
"Detroit_MI",48219,"Wayne County","MI",42.42,-83.25
"Detroit_MI",48220,"Oakland County","MI",42.46,-83.14
"Detroit_MI",48221,"Wayne County","MI",42.43,-83.14
"Detroit_MI",48223,"Wayne County","MI",42.39,-83.25
"Detroit_MI",48224,"Wayne County","MI",42.41,-82.94
"Detroit_MI",48225,"Wayne County","MI",42.44,-82.93
"Detroit_MI",48226,"Wayne County","MI",42.33,-83.05
"Detroit_MI",48227,"Wayne County","MI",42.39,-83.19
"Detroit_MI",48228,"Wayne County","MI",42.3,-83.3
"Detroit_MI",48229,"Wayne County","MI",42.25,-83.14
"Detroit_MI",48230,"Wayne County","MI",42.38,-82.92
"Detroit_MI",48234,"Wayne County","MI",42.43,-83.04
"Detroit_MI",48235,"Wayne County","MI",42.43,-83.19
"Detroit_MI",48236,"Wayne County","MI",42.42,-82.9
"Detroit_MI",48237,"Oakland County","MI",42.47,-83.18
"Detroit_MI",48238,"Wayne County","MI",42.39,-83.13
"Detroit_MI",48239,"Wayne County","MI",42.38,-83.28
"Detroit_MI",48240,"Wayne County","MI",42.42,-83.3
"Detroit_MI",48301,"Oakland County","MI",42.54,-83.28
"Detroit_MI",48302,"Oakland County","MI",42.59,-83.29
"Detroit_MI",48304,"Oakland County","MI",42.59,-83.24
"Detroit_MI",48306,"Oakland County","MI",42.74,-83.09
"Detroit_MI",48307,"Oakland County","MI",42.66,-83.12
"Detroit_MI",48309,"Oakland County","MI",42.66,-83.19
"Detroit_MI",48310,"Macomb County","MI",42.56,-83.07
"Detroit_MI",48312,"Macomb County","MI",42.56,-83.01
"Detroit_MI",48313,"Macomb County","MI",42.6,-83.01
"Detroit_MI",48314,"Macomb County","MI",42.61,-83.05
"Detroit_MI",48315,"Macomb County","MI",42.67,-83
"Detroit_MI",48316,"Macomb County","MI",42.69,-83.06
"Detroit_MI",48317,"Macomb County","MI",42.64,-83.05
"Detroit_MI",48320,"Oakland County","MI",42.61,-83.34
"Detroit_MI",48322,"Oakland County","MI",42.54,-83.38
"Detroit_MI",48323,"Oakland County","MI",42.57,-83.38
"Detroit_MI",48324,"Oakland County","MI",42.59,-83.38
"Detroit_MI",48326,"Oakland County","MI",42.67,-83.28
"Detroit_MI",48327,"Oakland County","MI",42.65,-83.41
"Detroit_MI",48328,"Oakland County","MI",42.65,-83.36
"Detroit_MI",48329,"Oakland County","MI",42.69,-83.39
"Detroit_MI",48331,"Oakland County","MI",42.5,-83.41
"Detroit_MI",48334,"Oakland County","MI",42.51,-83.35
"Detroit_MI",48335,"Oakland County","MI",42.46,-83.41
"Detroit_MI",48336,"Oakland County","MI",42.46,-83.35
"Detroit_MI",48340,"Oakland County","MI",42.67,-83.29
"Detroit_MI",48341,"Oakland County","MI",42.63,-83.29
"Detroit_MI",48342,"Oakland County","MI",42.64,-83.28
"Detroit_MI",48346,"Oakland County","MI",42.72,-83.42
"Detroit_MI",48348,"Oakland County","MI",42.76,-83.41
"Detroit_MI",48350,"Oakland County","MI",42.74,-83.53
"Detroit_MI",48353,"Livingston County","MI",42.64,-83.72
"Detroit_MI",48356,"Oakland County","MI",42.65,-83.59
"Detroit_MI",48357,"Oakland County","MI",42.65,-83.64
"Detroit_MI",48359,"Oakland County","MI",42.72,-83.28
"Detroit_MI",48360,"Oakland County","MI",42.74,-83.27
"Detroit_MI",48362,"Oakland County","MI",42.78,-83.27
"Detroit_MI",48363,"Oakland County","MI",42.77,-83.16
"Detroit_MI",48367,"Oakland County","MI",42.84,-83.14
"Detroit_MI",48370,"Oakland County","MI",42.84,-83.2
"Detroit_MI",48371,"Oakland County","MI",42.85,-83.29
"Detroit_MI",48374,"Oakland County","MI",42.47,-83.52
"Detroit_MI",48375,"Oakland County","MI",42.46,-83.46
"Detroit_MI",48377,"Oakland County","MI",42.5,-83.48
"Detroit_MI",48380,"Oakland County","MI",42.58,-83.67
"Detroit_MI",48381,"Oakland County","MI",42.56,-83.6
"Detroit_MI",48382,"Oakland County","MI",42.58,-83.5
"Detroit_MI",48383,"Oakland County","MI",42.66,-83.53
"Detroit_MI",48386,"Oakland County","MI",42.66,-83.48
"Detroit_MI",48390,"Oakland County","MI",42.55,-83.48
"Detroit_MI",48393,"Oakland County","MI",42.51,-83.56
"Detroit_MI",48412,"Lapeer County","MI",43.1,-83.2
"Detroit_MI",48421,"Lapeer County","MI",43.14,-83.38
"Detroit_MI",48428,"Lapeer County","MI",42.94,-83.15
"Detroit_MI",48435,"Tuscola County","MI",43.25,-83.37
"Detroit_MI",48440,"Lapeer County","MI",42.9,-83.3
"Detroit_MI",48442,"Oakland County","MI",42.8,-83.6
"Detroit_MI",48444,"Lapeer County","MI",43.1,-83.1
"Detroit_MI",48446,"Lapeer County","MI",43.1,-83.3
"Detroit_MI",48455,"Lapeer County","MI",42.9,-83.3
"Detroit_MI",48461,"Lapeer County","MI",43.2,-83.2
"Detroit_MI",48462,"Oakland County","MI",42.85,-83.43
"Detroit_MI",48464,"Lapeer County","MI",43.22,-83.42
"Detroit_MI",48727,"Lapeer County","MI",43.32,-83.18
"Detroit_MI",48744,"Tuscola County","MI",43.3,-83.4
"Detroit_MI",48760,"Tuscola County","MI",43.33,-83.25
"Detroit_MI",48836,"Livingston County","MI",42.7,-84.1
"Detroit_MI",48843,"Livingston County","MI",42.6,-83.9
"Detroit_MI",48855,"Livingston County","MI",42.7,-83.9
"Detroit_MI",49267,"Monroe County","MI",41.77,-83.73
"Detroit_MI",49270,"Monroe County","MI",41.87,-83.68
"ElPaso_TX",79821,"El Paso County","TX",31.97,-106.6
"ElPaso_TX",79835,"El Paso County","TX",31.94,-106.59
"ElPaso_TX",79836,"El Paso County","TX",31.55,-106.18
"ElPaso_TX",79838,"El Paso County","TX",31.51,-106.17
"ElPaso_TX",79839,"Hudspeth County","TX",31.4,-105.7
"ElPaso_TX",79847,"Hudspeth County","TX",31.3,-104.7
"ElPaso_TX",79849,"El Paso County","TX",31.5,-106.2
"ElPaso_TX",79851,"Hudspeth County","TX",31.2,-105.3
"ElPaso_TX",79853,"El Paso County","TX",31.43,-106.07
"ElPaso_TX",79901,"El Paso County","TX",31.76,-106.48
"ElPaso_TX",79902,"El Paso County","TX",31.78,-106.5
"ElPaso_TX",79903,"El Paso County","TX",31.79,-106.45
"ElPaso_TX",79904,"El Paso County","TX",31.86,-106.45
"ElPaso_TX",79905,"El Paso County","TX",31.76,-106.43
"ElPaso_TX",79906,"El Paso County","TX",31.81,-106.4
"ElPaso_TX",79907,"El Paso County","TX",31.72,-106.36
"ElPaso_TX",79908,"El Paso County","TX",31.83,-106.37
"ElPaso_TX",79911,"El Paso County","TX",31.882,-106.544
"ElPaso_TX",79912,"El Paso County","TX",31.85,-106.54
"ElPaso_TX",79915,"El Paso County","TX",31.75,-106.38
"ElPaso_TX",79916,"El Paso County","TX",31.9,-106.2
"ElPaso_TX",79922,"El Paso County","TX",31.8,-106.54
"ElPaso_TX",79924,"El Paso County","TX",31.89,-106.43
"ElPaso_TX",79925,"El Paso County","TX",31.79,-106.38
"ElPaso_TX",79927,"El Paso County","TX",31.65,-106.27
"ElPaso_TX",79928,"El Paso County","TX",31.6,-106.1
"ElPaso_TX",79930,"El Paso County","TX",31.82,-106.46
"ElPaso_TX",79932,"El Paso County","TX",31.88,-106.61
"ElPaso_TX",79934,"El Paso County","TX",31.9,-106.5
"ElPaso_TX",79935,"El Paso County","TX",31.79,-106.33
"ElPaso_TX",79936,"El Paso County","TX",31.78,-106.31
"ElPaso_TX",79938,"El Paso County","TX",31.8,-106.1
"ElPaso_TX",87936,"Doa Ana County","NM",32.7,-107.2
"ElPaso_TX",87937,"Doa Ana County","NM",32.67,-107.15
"ElPaso_TX",87940,"Doa Ana County","NM",32.67,-107.11
"ElPaso_TX",87941,"Doa Ana County","NM",32.68,-107.17
"ElPaso_TX",88001,"Doa Ana County","NM",32.29,-106.75
"ElPaso_TX",88002,"Doa Ana County","NM",32.385,-106.488
"ElPaso_TX",88003,"Doa Ana County","NM",32.28,-106.75
"ElPaso_TX",88005,"Doa Ana County","NM",32.3,-106.8
"ElPaso_TX",88007,"Doa Ana County","NM",32.4,-107
"ElPaso_TX",88008,"Doa Ana County","NM",32,-106.9
"ElPaso_TX",88011,"Doa Ana County","NM",32.3,-106.7
"ElPaso_TX",88012,"Doa Ana County","NM",32.7,-106.7
"ElPaso_TX",88021,"Doa Ana County","NM",32,-106.9
"ElPaso_TX",88027,"Doa Ana County","NM",32.0342,-106.6866
"ElPaso_TX",88044,"Doa Ana County","NM",32.1,-106.8
"ElPaso_TX",88047,"Doa Ana County","NM",32.21,-106.71
"ElPaso_TX",88048,"Doa Ana County","NM",32.14,-106.66
"ElPaso_TX",88063,"Doa Ana County","NM",31.82,-106.58
"ElPaso_TX",88072,"Doa Ana County","NM",32.1,-106.63
"ElPaso_TX",88081,"Otero County","NM",32.1,-106.4
"ElPaso_TX",88310,"Otero County","NM",32.8,-106.1
"ElPaso_TX",88317,"Otero County","NM",32.5,-105.6
"ElPaso_TX",88330,"Otero County","NM",32.84,-106.08
"ElPaso_TX",88337,"Otero County","NM",33,-105.9
"ElPaso_TX",88339,"Otero County","NM",32.9,-105.5
"ElPaso_TX",88340,"Otero County","NM",33.2,-105.6
"ElPaso_TX",88352,"Otero County","NM",33.2,-106.1
"Fargo_ND",56510,"Norman County","MN",47.4,-96.5
"Fargo_ND",56514,"Clay County","MN",46.7,-96.4
"Fargo_ND",56516,"Norman County","MN",47.4,-96
"Fargo_ND",56519,"Norman County","MN",47.2,-96.5
"Fargo_ND",56520,"Wilkin County","MN",46.3,-96.5
"Fargo_ND",56522,"Wilkin County","MN",46.1,-96.4
"Fargo_ND",56529,"Clay County","MN",46.88,-96.69
"Fargo_ND",56536,"Clay County","MN",47,-96.5
"Fargo_ND",56543,"Wilkin County","MN",46.3,-96.3
"Fargo_ND",56545,"Norman County","MN",47.4,-96.2
"Fargo_ND",56547,"Clay County","MN",46.9,-96.6
"Fargo_ND",56548,"Norman County","MN",47.4,-96.7
"Fargo_ND",56549,"Clay County","MN",46.9,-96.3
"Fargo_ND",56552,"Clay County","MN",46.99,-96.22
"Fargo_ND",56553,"Wilkin County","MN",46.4,-96.6
"Fargo_ND",56557,"Norman County","MN",47.3,-95.8
"Fargo_ND",56560,"Clay County","MN",46.8,-96.7
"Fargo_ND",56579,"Wilkin County","MN",46.5,-96.3
"Fargo_ND",56580,"Clay County","MN",46.7,-96.6
"Fargo_ND",56584,"Norman County","MN",47.2,-96.2
"Fargo_ND",56585,"Clay County","MN",47.1,-96.2
"Fargo_ND",56594,"Wilkin County","MN",46.5,-96.7
"Fargo_ND",58004,"Cass County","ND",47,-97.3
"Fargo_ND",58005,"Cass County","ND",47.1,-97
"Fargo_ND",58006,"Cass County","ND",47.1,-97.2
"Fargo_ND",58008,"Richland County","ND",46.3,-97
"Fargo_ND",58011,"Cass County","ND",46.9,-97.5
"Fargo_ND",58012,"Cass County","ND",47,-97.2
"Fargo_ND",58015,"Richland County","ND",46.59,-96.81
"Fargo_ND",58018,"Richland County","ND",46.4,-96.9
"Fargo_ND",58021,"Cass County","ND",46.7,-97.1
"Fargo_ND",58030,"Richland County","ND",46,-96.7
"Fargo_ND",58036,"Cass County","ND",47.2,-97
"Fargo_ND",58041,"Richland County","ND",46.1,-96.9
"Fargo_ND",58042,"Cass County","ND",47,-97
"Fargo_ND",58047,"Cass County","ND",46.7,-96.9
"Fargo_ND",58048,"Cass County","ND",47.2,-97.2
"Fargo_ND",58051,"Cass County","ND",46.6,-97
"Fargo_ND",58052,"Cass County","ND",46.6,-97.3
"Fargo_ND",58053,"Richland County","ND",46.1,-97.2
"Fargo_ND",58058,"Richland County","ND",46.17,-96.97
"Fargo_ND",58059,"Cass County","ND",46.8,-97.1
"Fargo_ND",58061,"Richland County","ND",46.3,-96.9
"Fargo_ND",58071,"Cass County","ND",46.9,-97.7
"Fargo_ND",58075,"Richland County","ND",46.3,-96.7
"Fargo_ND",58077,"Richland County","ND",46.5,-96.9
"Fargo_ND",58078,"Cass County","ND",46.87,-96.93
"Fargo_ND",58079,"Cass County","ND",46.9,-97.3
"Fargo_ND",58081,"Richland County","ND",46.3,-97.1
"Fargo_ND",58102,"Cass County","ND",46.93,-96.83
"Fargo_ND",58103,"Cass County","ND",46.85,-96.82
"Fargo_ND",58104,"Cass County","ND",46.79,-96.84
"Fargo_ND",58105,"Cass County","ND",46.9,-96.81
"Houston_TX",77002,"Harris County","TX",29.75,-95.37
"Houston_TX",77003,"Harris County","TX",29.75,-95.35
"Houston_TX",77004,"Harris County","TX",29.72,-95.38
"Houston_TX",77005,"Harris County","TX",29.72,-95.42
"Houston_TX",77006,"Harris County","TX",29.74,-95.39
"Houston_TX",77007,"Harris County","TX",29.77,-95.41
"Houston_TX",77008,"Harris County","TX",29.8,-95.42
"Houston_TX",77009,"Harris County","TX",29.79,-95.37
"Houston_TX",77010,"Harris County","TX",29.754,-95.36
"Houston_TX",77011,"Harris County","TX",29.74,-95.3
"Houston_TX",77012,"Harris County","TX",29.72,-95.27
"Houston_TX",77013,"Harris County","TX",29.8,-95.24
"Houston_TX",77014,"Harris County","TX",29.99,-95.46
"Houston_TX",77015,"Harris County","TX",29.77,-95.16
"Houston_TX",77016,"Harris County","TX",29.86,-95.3
"Houston_TX",77017,"Harris County","TX",29.68,-95.26
"Houston_TX",77018,"Harris County","TX",29.83,-95.43
"Houston_TX",77019,"Harris County","TX",29.75,-95.41
"Houston_TX",77020,"Harris County","TX",29.77,-95.32
"Houston_TX",77021,"Harris County","TX",29.7,-95.36
"Houston_TX",77022,"Harris County","TX",29.83,-95.38
"Houston_TX",77023,"Harris County","TX",29.72,-95.31
"Houston_TX",77024,"Harris County","TX",29.77,-95.5
"Houston_TX",77025,"Harris County","TX",29.68,-95.43
"Houston_TX",77026,"Harris County","TX",29.8,-95.32
"Houston_TX",77027,"Harris County","TX",29.74,-95.45
"Houston_TX",77028,"Harris County","TX",29.83,-95.29
"Houston_TX",77029,"Harris County","TX",29.76,-95.25
"Houston_TX",77030,"Harris County","TX",29.71,-95.41
"Houston_TX",77031,"Harris County","TX",29.66,-95.55
"Houston_TX",77032,"Harris County","TX",29.97,-95.34
"Houston_TX",77033,"Harris County","TX",29.67,-95.34
"Houston_TX",77034,"Harris County","TX",29.62,-95.2
"Houston_TX",77035,"Harris County","TX",29.65,-95.48
"Houston_TX",77036,"Harris County","TX",29.69,-95.53
"Houston_TX",77037,"Harris County","TX",29.9,-95.39
"Houston_TX",77038,"Harris County","TX",29.92,-95.45
"Houston_TX",77039,"Harris County","TX",29.91,-95.34
"Houston_TX",77040,"Harris County","TX",29.87,-95.54
"Houston_TX",77041,"Harris County","TX",29.87,-95.57
"Houston_TX",77042,"Harris County","TX",29.74,-95.56
"Houston_TX",77043,"Harris County","TX",29.81,-95.58
"Houston_TX",77044,"Harris County","TX",29.9,-95.17
"Houston_TX",77045,"Harris County","TX",29.64,-95.43
"Houston_TX",77046,"Harris County","TX",29.732,-95.435
"Houston_TX",77047,"Harris County","TX",29.61,-95.38
"Houston_TX",77048,"Harris County","TX",29.62,-95.33
"Houston_TX",77049,"Harris County","TX",29.84,-95.15
"Houston_TX",77050,"Harris County","TX",29.9,-95.27
"Houston_TX",77051,"Harris County","TX",29.66,-95.37
"Houston_TX",77053,"Fort Bend County","TX",29.58,-95.46
"Houston_TX",77054,"Harris County","TX",29.68,-95.41
"Houston_TX",77055,"Harris County","TX",29.8,-95.5
"Houston_TX",77056,"Harris County","TX",29.75,-95.47
"Houston_TX",77057,"Harris County","TX",29.75,-95.49
"Houston_TX",77058,"Harris County","TX",29.56,-95.1
"Houston_TX",77059,"Harris County","TX",29.61,-95.12
"Houston_TX",77060,"Harris County","TX",29.93,-95.4
"Houston_TX",77061,"Harris County","TX",29.65,-95.28
"Houston_TX",77062,"Harris County","TX",29.57,-95.14
"Houston_TX",77063,"Harris County","TX",29.74,-95.52
"Houston_TX",77064,"Harris County","TX",29.93,-95.54
"Houston_TX",77065,"Harris County","TX",29.92,-95.61
"Houston_TX",77066,"Harris County","TX",29.96,-95.5
"Houston_TX",77067,"Harris County","TX",29.95,-95.45
"Houston_TX",77068,"Harris County","TX",30.01,-95.49
"Houston_TX",77069,"Harris County","TX",29.99,-95.52
"Houston_TX",77070,"Harris County","TX",29.98,-95.58
"Houston_TX",77071,"Harris County","TX",29.65,-95.52
"Houston_TX",77072,"Harris County","TX",29.69,-95.59
"Houston_TX",77073,"Harris County","TX",30,-95.4
"Houston_TX",77074,"Harris County","TX",29.69,-95.53
"Houston_TX",77075,"Harris County","TX",29.62,-95.26
"Houston_TX",77076,"Harris County","TX",29.85,-95.38
"Houston_TX",77077,"Harris County","TX",29.75,-95.63
"Houston_TX",77078,"Harris County","TX",29.85,-95.26
"Houston_TX",77079,"Harris County","TX",29.79,-95.6
"Houston_TX",77080,"Harris County","TX",29.81,-95.52
"Houston_TX",77081,"Harris County","TX",29.71,-95.48
"Houston_TX",77082,"Harris County","TX",29.74,-95.64
"Houston_TX",77083,"Harris County","TX",29.69,-95.65
"Houston_TX",77084,"Harris County","TX",29.83,-95.66
"Houston_TX",77085,"Harris County","TX",29.62,-95.49
"Houston_TX",77086,"Harris County","TX",29.92,-95.49
"Houston_TX",77087,"Harris County","TX",29.69,-95.3
"Houston_TX",77088,"Harris County","TX",29.88,-95.45
"Houston_TX",77089,"Harris County","TX",29.59,-95.22
"Houston_TX",77090,"Harris County","TX",30,-95.45
"Houston_TX",77091,"Harris County","TX",29.86,-95.44
"Houston_TX",77092,"Harris County","TX",29.83,-95.47
"Houston_TX",77093,"Harris County","TX",29.86,-95.34
"Houston_TX",77094,"Harris County","TX",29.76,-95.69
"Houston_TX",77095,"Harris County","TX",29.91,-95.64
"Houston_TX",77096,"Harris County","TX",29.67,-95.48
"Houston_TX",77098,"Harris County","TX",29.73,-95.42
"Houston_TX",77099,"Harris County","TX",29.67,-95.59
"Houston_TX",77301,"Montgomery County","TX",30.3,-95.43
"Houston_TX",77302,"Montgomery County","TX",30.23,-95.36
"Houston_TX",77303,"Montgomery County","TX",30.4,-95.4
"Houston_TX",77304,"Montgomery County","TX",30.33,-95.52
"Houston_TX",77306,"Montgomery County","TX",30.27,-95.31
"Houston_TX",77316,"Montgomery County","TX",30.3,-95.7
"Houston_TX",77318,"Montgomery County","TX",30.44,-95.54
"Houston_TX",77327,"Liberty County","TX",30.3,-94.9
"Houston_TX",77328,"San Jacinto County","TX",30.4,-95.2
"Houston_TX",77331,"San Jacinto County","TX",30.6,-95.2
